device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,inter_gaze_origin_validity,index,window_1,window_2,selected_eye,inter_gaze_point_on_display_area,inter_gaze_origin_validity,inter_gaze_origin_in_trackbox_coordinate_system,inter_gaze_origin_in_user_coordinate_system
361133748420,361115605581,"(0.503363311290741, 0.34208691120147705)","(3.618666887283325, 207.6075897216797, 64.9212646484375)",1,4.8943023681640625,1,"(-104.48078918457031, -86.66500091552734, 689.1529541015625)","(0.7001696825027466, 0.6694044470787048, 0.560834527015686)",1,"(0.48743167519569397, 0.3245898187160492)","(-4.606501579284668, 212.91299438476562, 66.85221099853516)",1,4.84747314453125,1,"(-41.92070388793945, -86.1549072265625, 690.1778564453125)","(0.5773286819458008, 0.6680030822753906, 0.548799455165863)",1,0,734,732,736,left,,0,,
361133752420,361115609581,"(0.5026844143867493, 0.335499107837677)","(3.2681591510772705, 209.60516357421875, 65.64823150634766)",1,4.842529296875,1,"(-104.48604583740234, -86.6739501953125, 689.1923828125)","(0.7001700401306152, 0.6694135665893555, 0.5609226226806641)",1,"(0.4902576804161072, 0.3250744640827179)","(-3.147480010986328, 212.76605224609375, 66.79869842529297)",1,4.861602783203125,1,"(-41.9207763671875, -86.16011810302734, 690.190673828125)","(0.57732754945755, 0.6680105924606323, 0.5488282442092896)",1,0,735,733,737,left,,0,,
361133756420,361115613580,"(0.49934542179107666, 0.34445369243621826)","(1.5443263053894043, 206.88999938964844, 64.65992736816406)",1,4.8650970458984375,1,"(-104.48214721679688, -86.67002868652344, 689.179443359375)","(0.7001656293869019, 0.6694086194038391, 0.5608927607536316)",1,"(0.48755261301994324, 0.33627983927726746)","(-4.5440592765808105, 209.368408203125, 65.5621109008789)",1,4.8886566162109375,1,"(-41.92092514038086, -86.15837097167969, 690.20361328125)","(0.5773265361785889, 0.6680044531822205, 0.5488558411598206)",1,0,736,734,738,left,,0,,
361133760420,361115617579,"(0.5006195902824402, 0.34023210406303406)","(2.2021751403808594, 208.17001342773438, 65.12596893310547)",1,4.8495941162109375,1,"(-104.48094940185547, -86.664306640625, 689.1802978515625)","(0.700162947177887, 0.6693971753120422, 0.5608929395675659)",1,"(0.4882376492023468, 0.33235353231430054)","(-4.190392017364502, 210.55892944335938, 65.99537658691406)",1,4.883209228515625,1,"(-41.91807174682617, -86.15628051757812, 690.1781005859375)","(0.5773235559463501, 0.6680057644844055, 0.5487998723983765)",1,0,737,735,739,left,,0,,
361133764420,361115621578,"(0.5018823146820068, 0.3428056538105011)","(2.8540711402893066, 207.38966369628906, 64.84192657470703)",1,4.848297119140625,1,"(-104.49000549316406, -86.67262268066406, 689.2183837890625)","(0.7001711130142212, 0.6694054007530212, 0.5609791874885559)",1,"(0.49222660064697266, 0.3295579254627228)","(-2.1309924125671387, 211.40660095214844, 66.30393981933594)",1,4.8636322021484375,1,"(-41.91679382324219, -86.15542602539062, 690.177978515625)","(0.5773210525512695, 0.6680040955543518, 0.5487993359565735)",1,0,738,736,740,left,,0,,
361133768420,361115625578,"(0.5052136778831482, 0.3490288555622101)","(4.57398796081543, 205.50271606445312, 64.15510559082031)",1,4.8827667236328125,1,"(-104.48748779296875, -86.68476104736328, 689.2198486328125)","(0.7001659274101257, 0.6694289445877075, 0.5609843134880066)",1,"(0.489797979593277, 0.31821969151496887)","(-3.3848209381103516, 214.84451293945312, 67.55522918701172)",1,4.839691162109375,1,"(-41.917991638183594, -86.16217041015625, 690.1650390625)","(0.5773247480392456, 0.6680200695991516, 0.5487730503082275)",1,0,739,737,741,left,,0,,
361133772420,361115629577,"(0.5009447336196899, 0.33947089314460754)","(2.37001371383667, 208.4008331298828, 65.20992279052734)",1,4.842742919921875,1,"(-104.48380279541016, -86.68916320800781, 689.2220458984375)","(0.7001580595970154, 0.6694371104240417, 0.5609888434410095)",1,"(0.49176469445228577, 0.3209216296672821)","(-2.369438886642456, 214.0252227783203, 67.25704193115234)",1,4.8445281982421875,1,"(-41.91656494140625, -86.16352844238281, 690.1514892578125)","(0.577323317527771, 0.6680256128311157, 0.5487440228462219)",1,0,740,738,742,left,,0,,
361133776420,361115633576,"(0.5037450194358826, 0.3425164818763733)","(3.815730571746826, 207.4773712158203, 64.87379455566406)",1,4.8768463134765625,1,"(-104.48907470703125, -86.68938446044922, 689.2606201171875)","(0.7001585960388184, 0.6694292426109314, 0.5610729455947876)",1,"(0.4899592101573944, 0.33128562569618225)","(-3.3015878200531006, 210.88272094726562, 66.11326599121094)",1,4.869384765625,1,"(-41.91243362426758, -86.16057586669922, 690.15185546875)","(0.5773152112960815, 0.668019711971283, 0.5487436056137085)",1,0,741,739,743,left,,0,,
361133780420,361115637576,"(0.4997856616973877, 0.3454259932041168)","(1.7716014385223389, 206.59518432617188, 64.55266571044922)",1,4.8605499267578125,1,"(-104.47116088867188, -86.6885757446289, 689.2669677734375)","(0.7001216411590576, 0.6694263219833374, 0.5610806941986084)",1,"(0.4914150834083557, 0.3296809494495392)","(-2.5499520301818848, 211.3692626953125, 66.29035949707031)",1,4.877227783203125,1,"(-41.890037536621094, -86.14786529541016, 690.0358276367188)","(0.5772832632064819, 0.6680193543434143, 0.5484873652458191)",1,0,742,740,744,left,,0,,
361133784420,361115641575,"(0.5038604736328125, 0.3374086022377014)","(3.875352144241333, 209.02615356445312, 65.43750762939453)",1,4.818511962890625,1,"(-104.41561126708984, -86.70463562011719, 689.2601318359375)","(0.7000139355659485, 0.6694592237472534, 0.5610520243644714)",1,"(0.5097940564155579, 0.3176196813583374)","(6.9387030601501465, 215.02647399902344, 67.62138366699219)",1,4.8230743408203125,1,"(-41.854488372802734, -86.17456817626953, 690.0936279296875)","(0.5772079825401306, 0.6680592894554138, 0.5486137270927429)",1,0,743,741,745,left,,0,,
361133788420,361115645574,"(0.5246137976646423, 0.33331599831581116)","(14.58985424041748, 210.26708984375, 65.88919067382812)",1,4.8467864990234375,1,"(-104.32056427001953, -86.71919250488281, 689.1983032226562)","(0.6998423337936401, 0.6695008277893066, 0.5608927607536316)",1,"(0.5274586081504822, 0.3298158049583435)","(16.058549880981445, 211.32843017578125, 66.27542114257812)",1,4.86773681640625,1,"(-41.7824592590332, -86.2330322265625, 690.341796875)","(0.577042281627655, 0.6681209206581116, 0.5491534471511841)",1,0,744,742,746,left,,0,,
361133792420,361115649573,"(0.5558844208717346, 0.32722944021224976)","(30.734243392944336, 212.11260986328125, 66.5609130859375)",1,4.8355255126953125,1,"(-104.20548248291016, -86.74903869628906, 689.363525390625)","(0.6995736360549927, 0.6695237159729004, 0.5612161159515381)",1,"(0.5624115467071533, 0.33783888816833496)","(34.10405349731445, 208.8956756591797, 65.39002227783203)",1,4.8906402587890625,1,"(-41.698333740234375, -86.25131225585938, 690.43359375)","(0.5768687129020691, 0.6681370735168457, 0.5493449568748474)",1,0,745,743,747,left,,0,,
361133796420,361115653573,"(0.5998580455780029, 0.3379426598548889)","(53.43687057495117, 208.86422729492188, 65.37855529785156)",1,4.8951263427734375,1,"(-104.05819702148438, -86.74302673339844, 689.2503051757812)","(0.699312150478363, 0.669535756111145, 0.5609255433082581)",1,"(0.5996513962745667, 0.33250150084495544)","(53.330204010009766, 210.5140838623047, 65.97903442382812)",1,4.879486083984375,1,"(-41.605133056640625, -86.27085876464844, 690.5531005859375)","(0.57667475938797, 0.6681497693061829, 0.549595296382904)",1,0,746,744,748,left,,0,,
361133800417,361115657569,"(0.6348187923431396, 0.3604961335659027)","(71.4863510131836, 202.02569580078125, 62.8895263671875)",1,4.948272705078125,1,"(-103.90399169921875, -86.75689697265625, 689.2645263671875)","(0.699004590511322, 0.6695595979690552, 0.5609100461006165)",1,"(0.6286113858222961, 0.333109587430954)","(68.28162384033203, 210.32968139648438, 65.91194152832031)",1,4.8434600830078125,1,"(-41.50245666503906, -86.27640533447266, 690.6318969726562)","(0.57646644115448, 0.668143630027771, 0.5497534871101379)",1,0,747,745,749,left,,0,,
361133804417,361115661568,"(0.6644040942192078, 0.33337298035621643)","(86.7606430053711, 210.24981689453125, 65.88288879394531)",1,4.869598388671875,1,"(-103.76681518554688, -86.7783203125, 689.3539428710938)","(0.6987116932868958, 0.6695820689201355, 0.5610623359680176)",1,"(0.6606900095939636, 0.3322756290435791)","(84.84313201904297, 210.5825653076172, 66.00395965576172)",1,4.86077880859375,1,"(-41.408592224121094, -86.31999969482422, 690.83056640625)","(0.576263427734375, 0.6681865453720093, 0.550180196762085)",1,0,748,746,750,left,,0,,
361133808417,361115665567,"(0.7012163400650024, 0.3617182970046997)","(105.76605224609375, 201.65509033203125, 62.75465774536133)",1,4.933135986328125,1,"(-103.62358856201172, -86.7662124633789, 689.2535400390625)","(0.6984548568725586, 0.6695793867111206, 0.5607993602752686)",1,"(0.6885278820991516, 0.33728763461112976)","(99.21524810791016, 209.06283569335938, 65.45087432861328)",1,4.833465576171875,1,"(-41.292022705078125, -86.32307434082031, 690.8187866210938)","(0.5760371685028076, 0.6681947708129883, 0.5501406192779541)",1,0,749,747,751,left,,0,,
361133812417,361115669567,"(0.7279526591300964, 0.34000834822654724)","(119.56942749023438, 208.2378692626953, 65.15058898925781)",1,4.8906707763671875,1,"(-103.52774810791016, -86.78445434570312, 689.4666748046875)","(0.698212206363678, 0.6695691347122192, 0.5612287521362305)",1,"(0.7098873853683472, 0.3471442461013794)","(110.24272155761719, 206.0741424560547, 64.36309051513672)",1,4.8110809326171875,1,"(-41.220272064208984, -86.352294921875, 691.0550537109375)","(0.575873613357544, 0.6682016849517822, 0.550648033618927)",1,0,750,748,752,left,,0,,
361133816417,361115673566,"(0.7497715353965759, 0.313679575920105)","(130.8340606689453, 216.22116088867188, 68.05626678466797)",1,4.8121185302734375,1,"(-103.40422058105469, -86.7656478881836, 689.3416137695312)","(0.6980003118515015, 0.6695587038993835, 0.5609177350997925)",1,"(0.732814610004425, 0.3367016315460205)","(122.07955932617188, 209.24050903320312, 65.51554107666016)",1,4.8044586181640625,1,"(-41.10186767578125, -86.322265625, 690.69921875)","(0.5756781101226807, 0.6682179570198059, 0.5498582720756531)",1,0,751,749,753,left,,0,,
361133820417,361115677565,"(0.7670652866363525, 0.34105727076530457)","(139.76248168945312, 207.9198455810547, 65.03480529785156)",1,4.9086761474609375,1,"(-103.34050750732422, -86.79335021972656, 689.554931640625)","(0.6978211998939514, 0.6695670485496521, 0.5613601207733154)",1,"(0.7508738040924072, 0.34470102190971375)","(131.4031524658203, 206.8149871826172, 64.63269805908203)",1,4.8277740478515625,1,"(-41.05751037597656, -86.38838958740234, 691.1971435546875)","(0.5755420923233032, 0.6682416200637817, 0.5509423017501831)",1,0,752,750,754,left,,0,,
361133824417,361115681564,"(0.7893616557121277, 0.3221682012081146)","(151.27362060546875, 213.64727783203125, 67.11945343017578)",1,4.805755615234375,1,"(-103.24705505371094, -86.79792785644531, 689.4918212890625)","(0.6976529955863953, 0.6695894002914429, 0.5611966252326965)",1,"(0.7693682909011841, 0.33884111046791077)","(140.95150756835938, 208.59182739257812, 65.27936553955078)",1,4.81646728515625,1,"(-41.01188278198242, -86.43812561035156, 691.5215454101562)","(0.5754209160804749, 0.6682700514793396, 0.5516481995582581)",1,0,753,751,755,left,,0,,
361133828417,361115685564,"(0.814245343208313, 0.3257008194923401)","(164.12057495117188, 212.5761260986328, 66.72954559326172)",1,4.8255462646484375,1,"(-103.17059326171875, -86.79197692871094, 689.4354248046875)","(0.6975165009498596, 0.6695895791053772, 0.5610504150390625)",1,"(0.7933670878410339, 0.34034672379493713)","(153.34153747558594, 208.13526916503906, 65.11326599121094)",1,4.8148040771484375,1,"(-40.930198669433594, -86.40165710449219, 691.066650390625)","(0.5753067135810852, 0.6682949066162109, 0.5506477952003479)",1,0,754,752,756,left,,0,,
361133832417,361115689563,"(0.8310171961784363, 0.32642340660095215)","(172.77952575683594, 212.3570098876953, 66.64988708496094)",1,4.811614990234375,1,"(-103.14144134521484, -86.81072998046875, 689.610595703125)","(0.6974149942398071, 0.6695887446403503, 0.5614200830459595)",1,"(0.807934045791626, 0.34220460057258606)","(160.86219787597656, 207.57192993164062, 64.90824127197266)",1,4.8182830810546875,1,"(-40.88025665283203, -86.40336608886719, 691.086669921875)","(0.5752074122428894, 0.6682938933372498, 0.5506850481033325)",1,0,755,753,757,left,,0,,
361133836417,361115693562,"(0.8426388502120972, 0.32231250405311584)","(178.779541015625, 213.603515625, 67.1035385131836)",1,4.8275604248046875,1,"(-103.10626220703125, -86.81497955322266, 689.635986328125)","(0.6973394751548767, 0.66959148645401, 0.561464250087738)",1,"(0.8143869638442993, 0.3445075750350952)","(164.19366455078125, 206.87364196777344, 64.6540298461914)",1,4.8314361572265625,1,"(-40.85325622558594, -86.43394470214844, 691.4091796875)","(0.5751228928565979, 0.6682851910591125, 0.551384687423706)",1,0,756,754,758,left,,0,,
361133840417,361115697562,"(0.8536712527275085, 0.32428643107414246)","(184.47531127929688, 213.00497436523438, 66.88572692871094)",1,4.8344268798828125,1,"(-103.07830810546875, -86.80952453613281, 689.5906372070312)","(0.6972957253456116, 0.6695904731750488, 0.5613572001457214)",1,"(0.8198962807655334, 0.3442815840244293)","(167.03802490234375, 206.94215393066406, 64.67906951904297)",1,4.846649169921875,1,"(-40.833045959472656, -86.44773864746094, 691.55810546875)","(0.5750687718391418, 0.6682805418968201, 0.5517067313194275)",1,0,757,755,759,left,,0,,
361133844417,361115701561,"(0.8511450290679932, 0.3144407272338867)","(183.17108154296875, 215.99037170410156, 67.97223663330078)",1,4.8157501220703125,1,"(-103.07862854003906, -86.8123550415039, 689.619384765625)","(0.6972891688346863, 0.6695898771286011, 0.5614194273948669)",1,"(0.8199990391731262, 0.3405955731868744)","(167.091064453125, 208.05984497070312, 65.08574676513672)",1,4.8193206787109375,1,"(-40.81883239746094, -86.45024108886719, 691.5733642578125)","(0.5750395059585571, 0.6682822108268738, 0.551738440990448)",1,0,758,756,760,left,,0,,
361133848417,361115705560,"(0.8514112830162048, 0.3184128701686859)","(183.30856323242188, 214.78594970703125, 67.53387451171875)",1,4.8428955078125,1,"(-103.08216857910156, -86.8097152709961, 689.61669921875)","(0.6972967982292175, 0.6695852875709534, 0.5614141225814819)",1,"(0.8186349868774414, 0.3427923917770386)","(166.3868408203125, 207.39369201660156, 64.8434066772461)",1,4.8272857666015625,1,"(-40.808223724365234, -86.4510498046875, 691.57470703125)","(0.5750187635421753, 0.6682835221290588, 0.5517401695251465)",1,0,759,757,761,left,,0,,
361133852417,361115709559,"(0.8464720845222473, 0.3214942514896393)","(180.75851440429688, 213.85159301757812, 67.19390869140625)",1,4.825042724609375,1,"(-103.09757232666016, -86.80988311767578, 689.6669921875)","(0.697314441204071, 0.6695748567581177, 0.5615265965461731)",1,"(0.8186560273170471, 0.3446212410926819)","(166.39768981933594, 206.83920288085938, 64.64146423339844)",1,4.842132568359375,1,"(-40.800193786621094, -86.44557189941406, 691.5626220703125)","(0.5750042200088501, 0.6682752966880798, 0.5517117977142334)",1,0,760,758,762,left,,0,,
361133856417,361115713558,"(0.8389283418655396, 0.32016584277153015)","(176.86386108398438, 214.25440979003906, 67.34044647216797)",1,4.8437652587890625,1,"(-103.09364318847656, -86.80288696289062, 689.599853515625)","(0.6973236203193665, 0.6695755124092102, 0.56138014793396)",1,"(0.8207155466079712, 0.3404795229434967)","(167.46096801757812, 208.09500122070312, 65.09866333007812)",1,4.8380889892578125,1,"(-40.79204177856445, -86.43989562988281, 691.5240478515625)","(0.5749921202659607, 0.6682723760604858, 0.5516262054443359)",1,0,761,759,763,left,,0,,
361133860417,361115717558,"(0.8422731757164001, 0.31096571683883667)","(178.59072875976562, 217.04403686523438, 68.35575866699219)",1,4.8149261474609375,1,"(-103.0933609008789, -86.8031005859375, 689.5850830078125)","(0.6973267793655396, 0.6695790886878967, 0.561348557472229)",1,"(0.8199590444564819, 0.3419693112373352)","(167.07040405273438, 207.64329528808594, 64.93415832519531)",1,4.8468170166015625,1,"(-40.78955841064453, -86.44588470458984, 691.537841796875)","(0.5749859809875488, 0.6682811975479126, 0.55165696144104)",1,0,762,760,764,left,,0,,
361133864417,361115721557,"(0.8426520228385925, 0.32020992040634155)","(178.78631591796875, 214.2410430908203, 67.33560943603516)",1,4.8354949951171875,1,"(-103.0947036743164, -86.80506896972656, 689.5984497070312)","(0.697326123714447, 0.6695800423622131, 0.561378002166748)",1,"(0.8193377256393433, 0.3393023610115051)","(166.7496337890625, 208.45193481445312, 65.228515625)",1,4.8569793701171875,1,"(-40.777183532714844, -86.43661499023438, 691.486083984375)","(0.5749669075012207, 0.6682739853858948, 0.5515416860580444)",1,0,763,761,765,left,,0,,
361133868417,361115725556,"(0.8472267389297485, 0.311029314994812)","(181.1481475830078, 217.0247344970703, 68.34879302978516)",1,4.7972869873046875,1,"(-103.09974670410156, -86.80805206298828, 689.637939453125)","(0.6973260641098022, 0.6695774793624878, 0.561464786529541)",1,"(0.8216372132301331, 0.3448590934276581)","(167.9368133544922, 206.76705932617188, 64.61527252197266)",1,4.8308563232421875,1,"(-40.76791763305664, -86.43199157714844, 691.4603881835938)","(0.5749514102935791, 0.6682702898979187, 0.5514839291572571)",1,0,764,762,766,left,,0,,
361133872417,361115729555,"(0.8447874784469604, 0.32459861040115356)","(179.88880920410156, 212.9103240966797, 66.85124206542969)",1,4.8356781005859375,1,"(-103.09095001220703, -86.80289459228516, 689.6134643554688)","(0.697314977645874, 0.6695725917816162, 0.5614084005355835)",1,"(0.8149195909500122, 0.34867972135543823)","(164.46864318847656, 205.6085662841797, 64.19366455078125)",1,4.8373870849609375,1,"(-40.75975036621094, -86.42543029785156, 691.4351196289062)","(0.5749379396438599, 0.6682628393173218, 0.551426887512207)",1,0,765,763,767,left,,0,,
